energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3750,1892,82,27.611940298507463,0.0,36.54625993466404,1699901673.548
3750,1892,82,27.611940298507463,0.0,36.54625993466404,1699901673.548
3750,1892,82,27.611940298507463,0.0,36.54625993466404,1699901674.551
3750,1892,82,27.611940298507463,0.0,36.54625993466404,1699901674.551
3791,1769,164,28.860759493670884,0.0,36.55266542170278,1699901675.553
3791,1769,164,28.860759493670884,0.0,36.55266542170278,1699901675.553
3709,1810,41,29.675810473815456,0.0,36.54892067543397,1699901676.555
3709,1810,41,29.675810473815456,0.0,36.54892067543397,1699901676.555
3709,1810,41,29.675810473815456,0.0,36.54892067543397,1699901677.557
3709,1810,41,29.675810473815456,0.0,36.54892067543397,1699901677.557
3750,1851,41,27.70780856423174,0.0,36.550595956659485,1699901678.56
3750,1851,41,27.70780856423174,0.0,36.550595956659485,1699901678.56
3668,1810,41,28.64197530864197,0.0,36.55788835728821,1699901679.562
3668,1810,41,28.64197530864197,0.0,36.55788835728821,1699901679.562
3668,1810,41,28.64197530864197,0.0,36.55788835728821,1699901680.564
3668,1810,41,28.64197530864197,0.0,36.55788835728821,1699901680.564
3750,1851,82,28.60696517412935,0.0,36.5492163132973,1699901681.567
3750,1851,82,28.60696517412935,0.0,36.5492163132973,1699901681.567
3874,1851,164,27.63819095477387,0.0,36.5485264916162,1699901682.57
3874,1851,164,27.63819095477387,0.0,36.5485264916162,1699901682.57
3709,1810,41,27.75,0.0,36.55197560002168,1699901683.573
3709,1810,41,27.75,0.0,36.55197560002168,1699901683.573
3709,1810,41,27.75,0.0,36.55197560002168,1699901684.575
3709,1810,41,27.75,0.0,36.55197560002168,1699901684.575
3709,1810,41,28.03970223325062,0.0,36.54872358352509,1699901685.578
3709,1810,41,28.03970223325062,0.0,36.54872358352509,1699901685.578
3709,1851,41,27.500000000000004,0.0,36.550694502613936,1699901686.58
3709,1851,41,27.500000000000004,0.0,36.550694502613936,1699901686.58
3709,1851,41,27.500000000000004,0.0,36.550694502613936,1699901687.583
3709,1851,41,27.500000000000004,0.0,36.550694502613936,1699901687.583
3709,1810,82,28.179551122194518,2.3,36.550694502613936,1699901688.585
3709,1810,82,28.179551122194518,2.3,36.550694502613936,1699901688.585
3956,1892,164,28.21782178217822,0.0,36.54182536671413,1699901689.588
3956,1892,164,28.21782178217822,0.0,36.54182536671413,1699901689.588
3956,1892,164,28.21782178217822,0.0,36.54182536671413,1699901690.59
3956,1892,164,28.21782178217822,0.0,36.54182536671413,1699901690.59
3709,1851,41,27.86069651741293,0.0,36.54832939970732,1699901691.593
3709,1851,41,27.86069651741293,0.0,36.54832939970732,1699901691.593
3709,1851,41,27.25,0.0,36.546851210390685,1699901692.596
3709,1851,41,27.25,0.0,36.546851210390685,1699901692.596
3709,1851,41,27.182044887780545,0.0,36.5403471773975,1699901693.598
3709,1851,41,27.182044887780545,0.0,36.5403471773975,1699901693.598
3709,1851,41,27.182044887780545,0.0,36.5403471773975,1699901694.601
3709,1851,41,27.182044887780545,0.0,36.5403471773975,1699901694.601
3750,1810,82,27.970297029702973,43.0,36.54488029130184,1699901695.603
3750,1810,82,27.970297029702973,43.0,36.54488029130184,1699901695.603
3750,1892,41,27.114427860696523,0.0,36.54832939970732,1699901696.606
3750,1892,41,27.114427860696523,0.0,36.54832939970732,1699901696.606
3750,1892,41,27.114427860696523,0.0,36.54832939970732,1699901697.609
3750,1892,41,27.114427860696523,0.0,36.54832939970732,1699901697.609
3750,1851,82,27.25,2.2,36.54261373434967,1699901698.611
3750,1851,82,27.25,2.2,36.54261373434967,1699901698.611
3791,1892,41,27.318295739348372,0.0,36.53877044212642,1699901699.613
3791,1892,41,27.318295739348372,0.0,36.53877044212642,1699901699.613
3791,1892,41,27.318295739348372,0.0,36.53877044212642,1699901700.616
3791,1892,41,27.318295739348372,0.0,36.53877044212642,1699901700.616
3750,1851,41,28.109452736318406,0.0,36.54911776734286,1699901701.618
3750,1851,41,28.109452736318406,0.0,36.54911776734286,1699901701.618
3791,1851,82,28.078817733990142,0.0,36.55443924888274,1699901702.62
3791,1851,82,28.078817733990142,0.0,36.55443924888274,1699901702.62
3750,1851,41,27.54342431761787,0.0,36.543796285802976,1699901703.623
3750,1851,41,27.54342431761787,0.0,36.543796285802976,1699901703.623
3750,1851,41,27.54342431761787,0.0,36.543796285802976,1699901704.625
3750,1851,41,27.54342431761787,0.0,36.543796285802976,1699901704.625
3750,1851,82,27.29528535980149,0.0,36.53955880976197,1699901705.627
3750,1851,82,27.29528535980149,0.0,36.53955880976197,1699901705.627
3709,1851,41,27.54342431761787,0.0,36.53571551753871,1699901706.629
3709,1851,41,27.54342431761787,0.0,36.53571551753871,1699901706.629
