energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
4271,2456,118,99.0074441687345,0.0,10.708605238313917,1688516139.232
4271,2456,118,99.0074441687345,0.0,10.708605238313917,1688516139.232
4199,2527,118,99.75186104218362,0.0,10.716291830335232,1688516140.235
4199,2527,118,99.75186104218362,0.0,10.716291830335232,1688516140.235
4199,2527,118,99.75186104218362,0.0,10.716291830335232,1688516141.238
4199,2527,118,99.75186104218362,0.0,10.716291830335232,1688516141.238
4120,2412,118,99.25558312655087,0.0,10.72634352759388,1688516142.241
4120,2412,118,99.25558312655087,0.0,10.72634352759388,1688516142.241
4120,2412,118,99.25558312655087,0.0,10.72634352759388,1688516143.244
4120,2412,118,99.25558312655087,0.0,10.72634352759388,1688516143.244
4238,2225,118,99.501246882793,0.0,10.727526080212543,1688516144.247
4238,2225,118,99.501246882793,0.0,10.727526080212543,1688516144.247
4238,2225,118,99.501246882793,0.0,10.727526080212543,1688516145.25
4238,2225,118,99.501246882793,0.0,10.727526080212543,1688516145.25
3894,2185,119,99.25187032418953,0.0,10.729102817037427,1688516146.253
3894,2185,119,99.25187032418953,0.0,10.729102817037427,1688516146.253
4007,2182,198,99.501246882793,1.8,10.714123817201015,1688516147.256
4007,2182,198,99.501246882793,1.8,10.714123817201015,1688516147.256
4007,2182,198,99.501246882793,1.8,10.714123817201015,1688516148.259
4007,2182,198,99.501246882793,1.8,10.714123817201015,1688516148.259
4126,2452,118,99.009900990099,0.0,10.727526080212543,1688516149.262
4126,2452,118,99.009900990099,0.0,10.727526080212543,1688516149.262
4126,2452,118,99.009900990099,0.0,10.727526080212543,1688516150.265
4126,2452,118,99.009900990099,0.0,10.727526080212543,1688516150.265
4087,2416,119,99.0074441687345,0.0,10.71067470539658,1688516151.268
4087,2416,119,99.0074441687345,0.0,10.71067470539658,1688516151.268
4311,2531,118,100.0,0.0,10.713729632994797,1688516152.27
4311,2531,118,100.0,0.0,10.713729632994797,1688516152.27
4311,2531,118,100.0,0.0,10.713729632994797,1688516153.273
4311,2531,118,100.0,0.0,10.713729632994797,1688516153.273
3968,2222,119,99.5049504950495,0.0,10.719248211881895,1688516154.276
3968,2222,119,99.5049504950495,0.0,10.719248211881895,1688516154.276
3968,2222,119,99.5049504950495,0.0,10.719248211881895,1688516155.279
3968,2222,119,99.5049504950495,0.0,10.719248211881895,1688516155.279
4120,2416,118,99.75186104218362,0.0,10.709689244881025,1688516156.282
4120,2416,118,99.75186104218362,0.0,10.709689244881025,1688516156.282
4120,2416,118,99.75186104218362,0.0,10.709689244881025,1688516157.285
4120,2416,118,99.75186104218362,0.0,10.709689244881025,1688516157.285
4087,2182,198,99.25742574257426,11.8,10.718459843469452,1688516158.288
4087,2182,198,99.25742574257426,11.8,10.718459843469452,1688516158.288
4047,2261,119,99.50617283950616,0.0,10.734128665666754,1688516159.291
4047,2261,119,99.50617283950616,0.0,10.734128665666754,1688516159.291
4047,2261,119,99.50617283950616,0.0,10.734128665666754,1688516160.294
4047,2261,119,99.50617283950616,0.0,10.734128665666754,1688516160.294
3894,2146,119,99.50248756218906,0.0,10.724569698665883,1688516161.297
3894,2146,119,99.50248756218906,0.0,10.724569698665883,1688516161.297
3894,2146,119,99.50248756218906,0.0,10.724569698665883,1688516162.3
3894,2146,119,99.50248756218906,0.0,10.724569698665883,1688516162.3
3894,2182,158,99.50372208436724,0.0,10.730285369656094,1688516163.303
3894,2182,158,99.50372208436724,0.0,10.730285369656094,1688516163.303
3894,2182,158,99.50372208436724,0.0,10.730285369656094,1688516164.306
3894,2182,158,99.50372208436724,0.0,10.730285369656094,1688516164.306
4232,2566,118,99.50372208436724,0.0,10.719740942139673,1688516165.309
4232,2566,118,99.50372208436724,0.0,10.719740942139673,1688516165.309
3934,2376,119,99.50372208436724,0.0,10.702495383117483,1688516166.312
3934,2376,119,99.50372208436724,0.0,10.702495383117483,1688516166.312
3934,2376,119,99.50372208436724,0.0,10.702495383117483,1688516167.315
3934,2376,119,99.50372208436724,0.0,10.702495383117483,1688516167.315
3821,2106,119,98.75930521091811,0.0,10.722007501325445,1688516168.318
3821,2106,119,98.75930521091811,0.0,10.722007501325445,1688516168.318
3821,2106,119,98.75930521091811,0.0,10.722007501325445,1688516169.321
3821,2106,119,98.75930521091811,0.0,10.722007501325445,1688516169.321
4159,2337,118,99.25373134328358,0.0,10.717080198747675,1688516170.323
4159,2337,118,99.25373134328358,0.0,10.717080198747675,1688516170.323
4159,2337,118,99.25373134328358,0.0,10.717080198747675,1688516171.326
4159,2337,118,99.25373134328358,0.0,10.717080198747675,1688516171.326
3855,2337,119,99.51456310679612,0.0,10.701017192344157,1688516172.329
3855,2337,119,99.51456310679612,0.0,10.701017192344157,1688516172.329
4007,2185,158,99.00497512437812,0.0,10.712054350118354,1688516173.332
4007,2185,158,99.00497512437812,0.0,10.712054350118354,1688516173.332
4007,2185,158,99.00497512437812,0.0,10.712054350118354,1688516174.335
4007,2185,158,99.00497512437812,0.0,10.712054350118354,1688516174.335
4047,2412,118,98.78345498783456,0.0,10.706535771231254,1688516175.338
4047,2412,118,98.78345498783456,0.0,10.706535771231254,1688516175.338
4047,2412,118,98.78345498783456,0.0,10.706535771231254,1688516176.341
4047,2412,118,98.78345498783456,0.0,10.706535771231254,1688516176.341
4001,2329,119,99.50372208436724,0.0,10.718755481624118,1688516177.344
4001,2329,119,99.50372208436724,0.0,10.718755481624118,1688516177.344
4001,2329,119,99.50372208436724,0.0,10.718755481624118,1688516178.347
4001,2329,119,99.50372208436724,0.0,10.718755481624118,1688516178.347
4271,2531,158,99.75247524752476,0.0,10.711167435654357,1688516179.35
4271,2531,158,99.75247524752476,0.0,10.711167435654357,1688516179.35
3894,2106,119,99.75308641975307,0.0,10.716883106644566,1688516180.353
3894,2106,119,99.75308641975307,0.0,10.716883106644566,1688516180.353
3894,2106,119,99.75308641975307,0.0,10.716883106644566,1688516181.356
3894,2106,119,99.75308641975307,0.0,10.716883106644566,1688516181.356
3894,1990,159,99.50248756218906,0.0,10.717671475057008,1688516182.359
3894,1990,159,99.50248756218906,0.0,10.717671475057008,1688516182.359
3894,1990,159,99.50248756218906,0.0,10.717671475057008,1688516183.362
3894,1990,159,99.50248756218906,0.0,10.717671475057008,1688516183.362
4087,2452,118,99.25742574257426,0.0,10.708013962004584,1688516184.365
4087,2452,118,99.25742574257426,0.0,10.708013962004584,1688516184.365
4087,2452,118,99.25742574257426,0.0,10.708013962004584,1688516185.368
4087,2452,118,99.25742574257426,0.0,10.708013962004584,1688516185.368
4007,2258,237,99.25373134328358,0.0,10.716390376386787,1688516186.371
4007,2258,237,99.25373134328358,0.0,10.716390376386787,1688516186.371
3934,2182,119,99.75429975429977,0.0,10.725160974975216,1688516187.374
3934,2182,119,99.75429975429977,0.0,10.725160974975216,1688516187.374
3934,2182,119,99.75429975429977,0.0,10.725160974975216,1688516188.377
3934,2182,119,99.75429975429977,0.0,10.725160974975216,1688516188.377
4199,2297,118,99.50372208436724,0.0,10.724372606562772,1688516189.381
