energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
50000,19968,19968,96.60033167495854,0,72.93150898361125,1688530846.591
50000,19968,19968,96.60033167495854,0,72.93150898361125,1688530846.591
50000,19968,19968,98.24414715719062,0,72.93369278846338,1688530847.594
50000,19968,19968,98.24414715719062,0,72.93369278846338,1688530847.594
50000,19968,19968,97.50208159866776,0,72.92852061907675,1688530848.596
50000,19968,19968,97.50208159866776,0,72.92852061907675,1688530848.596
50000,19968,19968,97.17138103161398,0,72.92780545491465,1688530849.599
50000,19968,19968,97.17138103161398,0,72.92780545491465,1688530849.599
50000,19968,19968,97.17138103161398,0,72.92780545491465,1688530850.602
50000,19968,19968,97.17138103161398,0,72.92780545491465,1688530850.602
50000,19968,19968,97.59136212624584,0,72.93791991949294,1688530851.605
50000,19968,19968,97.59136212624584,0,72.93791991949294,1688530851.605
50000,19968,19968,97.6782752902156,0,72.93610646751047,1688530852.607
50000,19968,19968,97.6782752902156,0,72.93610646751047,1688530852.607
50000,19968,19968,97.4188176519567,0,72.94362846200116,1688530853.61
50000,19968,19968,97.4188176519567,0,72.94362846200116,1688530853.61
50000,19968,19968,97.4188176519567,0,72.94362846200116,1688530854.613
50000,19968,19968,97.4188176519567,0,72.94362846200116,1688530854.613
50000,19968,19968,97.26141078838174,0,72.93535299098255,1688530855.616
50000,19968,19968,97.26141078838174,0,72.93535299098255,1688530855.616
50000,19968,19968,97.0881863560732,0,72.93558286517751,1688530856.618
50000,19968,19968,97.0881863560732,0,72.93558286517751,1688530856.618
50000,19968,19968,96.33638634471276,0,72.93769004529798,1688530857.621
50000,19968,19968,96.33638634471276,0,72.93769004529798,1688530857.621
50000,19968,19968,96.33638634471276,0,72.93769004529798,1688530858.624
50000,19968,19968,96.33638634471276,0,72.93769004529798,1688530858.624
50000,19968,19968,96.33943427620632,0,72.92512358930676,1688530859.627
50000,19968,19968,96.33943427620632,0,72.92512358930676,1688530859.627
50000,19968,19968,98.75207986688852,0,72.92982323951487,1688530860.629
50000,19968,19968,98.75207986688852,0,72.92982323951487,1688530860.629
50000,19968,19968,98.75207986688852,0,72.92982323951487,1688530860.629
49984,19960,19960,96.33943427620632,0,72.93140681730237,1688530861.63
49984,19960,19960,96.33943427620632,0,72.93140681730237,1688530861.63
49984,19960,19960,96.33943427620632,0,72.93140681730237,1688530862.633
49984,19960,19960,96.33943427620632,0,72.93140681730237,1688530862.633
50000,19968,19968,97.25228975853454,0,72.9167587227679,1688530863.636
50000,19968,19968,97.25228975853454,0,72.9167587227679,1688530863.636
50000,19968,19968,97.5103734439834,0,72.92366771940534,1688530864.639
50000,19968,19968,97.5103734439834,0,72.92366771940534,1688530864.639
50000,19968,19968,96.75270607826812,0,72.92949119901103,1688530865.641
50000,19968,19968,96.75270607826812,0,72.92949119901103,1688530865.641
50000,19968,19968,96.75270607826812,0,72.92949119901103,1688530866.644
50000,19968,19968,96.75270607826812,0,72.92949119901103,1688530866.644
50000,19968,19968,98.66888519134775,0,72.9223267866014,1688530867.647
50000,19968,19968,98.66888519134775,0,72.9223267866014,1688530867.647
50000,19968,19968,97.83873649210308,0,72.91941504679855,1688530868.65
50000,19968,19968,97.83873649210308,0,72.91941504679855,1688530868.65
50000,19968,19968,96.9243557772236,0,72.92208414161783,1688530869.653
50000,19968,19968,96.9243557772236,0,72.92208414161783,1688530869.653
50000,19968,19968,96.9243557772236,0,72.92208414161783,1688530870.656
50000,19968,19968,96.9243557772236,0,72.92208414161783,1688530870.656
50000,19968,19968,98.25145711906744,0,72.92092199985441,1688530871.658
50000,19968,19968,98.25145711906744,0,72.92092199985441,1688530871.658
50000,19968,19968,97.66860949208991,0,72.91430673135497,1688530872.661
50000,19968,19968,97.66860949208991,0,72.91430673135497,1688530872.661
50000,19968,19968,97.4188176519567,0,72.91125451287742,1688530873.664
50000,19968,19968,97.4188176519567,0,72.91125451287742,1688530873.664
50000,19968,19968,97.4188176519567,0,72.91125451287742,1688530874.666
50000,19968,19968,97.4188176519567,0,72.91125451287742,1688530874.666
50000,19968,19968,98.49749582637727,0,72.92553225454225,1688530875.669
50000,19968,19968,98.49749582637727,0,72.92553225454225,1688530875.669
50000,19968,19968,98.91666666666666,0,72.9216243932279,1688530876.671
50000,19968,19968,98.91666666666666,0,72.9216243932279,1688530876.671
50000,19968,19968,97.42310889443058,0,72.91614572491466,1688530877.673
50000,19968,19968,97.42310889443058,0,72.91614572491466,1688530877.673
50000,19968,19968,97.42310889443058,0,72.91614572491466,1688530878.675
50000,19968,19968,97.42310889443058,0,72.91614572491466,1688530878.675
50000,19968,19968,96.91923397169026,0,72.91757605323886,1688530879.678
50000,19968,19968,96.91923397169026,0,72.91757605323886,1688530879.678
50000,19968,19968,97.581317764804,0,72.91425564820054,1688530880.681
50000,19968,19968,97.581317764804,0,72.91425564820054,1688530880.681
50000,19968,19968,97.75374376039932,0,72.91797194768574,1688530881.684
50000,19968,19968,97.75374376039932,0,72.91797194768574,1688530881.684
50000,19968,19968,97.75374376039932,0,72.91797194768574,1688530882.686
50000,19968,19968,97.75374376039932,0,72.91797194768574,1688530882.686
50000,19968,19968,98.41666666666666,0,72.93496986732427,1688530883.689
50000,19968,19968,98.41666666666666,0,72.93496986732427,1688530883.689
50000,19968,19968,96.91666666666666,0,72.92595369056635,1688530884.691
50000,19968,19968,96.91666666666666,0,72.92595369056635,1688530884.691
50000,19968,19968,98.00664451827242,0,72.92218630792671,1688530885.694
50000,19968,19968,98.00664451827242,0,72.92218630792671,1688530885.694
50000,19968,19968,98.00664451827242,0,72.92218630792671,1688530886.696
50000,19968,19968,98.00664451827242,0,72.92218630792671,1688530886.696
50000,19968,19968,97.2568578553616,0,72.92818857857291,1688530887.698
50000,19968,19968,97.2568578553616,0,72.92818857857291,1688530887.698
50000,19968,19968,97.60330578512396,0,72.91568597652474,1688530888.701
50000,19968,19968,97.60330578512396,0,72.91568597652474,1688530888.701
50000,19968,19968,98.00332778702165,0,72.90974755982157,1688530889.704
50000,19968,19968,98.00332778702165,0,72.90974755982157,1688530889.704
50000,19968,19968,98.00332778702165,0,72.90974755982157,1688530890.707
50000,19968,19968,98.00332778702165,0,72.90974755982157,1688530890.707
50000,19968,19968,97.43164871582437,0,72.92013021096065,1688530891.709
50000,19968,19968,97.43164871582437,0,72.92013021096065,1688530891.709
50000,19968,19968,96.76079734219267,0,72.91959383783907,1688530892.711
50000,19968,19968,96.76079734219267,0,72.91959383783907,1688530892.711
50000,19968,19968,98.5,0,72.91867434105923,1688530893.714
50000,19968,19968,98.5,0,72.91867434105923,1688530893.714
50000,19968,19968,98.5,0,72.91867434105923,1688530894.717
50000,19968,19968,98.5,0,72.91867434105923,1688530894.717
50000,19968,19968,98.0099502487562,0,72.91969600414795,1688530895.719
50000,19968,19968,98.0099502487562,0,72.91969600414795,1688530895.719
50000,19968,19968,97.42310889443058,0,72.91972154572517,1688530896.722
